Category,Brand,Product,Variant,SKU,Price,Old Price,Currency,Weight,Stock,Units,Visible,Featured,Meta title,Meta keywords,Meta description,Annotation,Description,Images,URL,Garancija,Sifra na artikl,Sifra,BrendID,KategorijaID,Kategorija
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RX6650XT-O8G,,SE_17376,20579.0,0,1,,114,0,1,0,,,ASUS DUAL-RX6650XT-O8G  Radeon RX 6650 XT  PCI Express 4.0  OpenGL 4.6  Video Memory: 8GB GDDR6  Engine Clock: OC mode : up to 2689 MHz (Boost Clock)/up to 2467 MHz (Game Clock)  Gaming mode : up to 2669 MHz (Boost Clock)/up to 2447 MHz (Game Clock)  Stream Processors: 2048  Memory Speed: 17.5 Gbps  Memory Interface: 128-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: Yes  Dimensions: 243 x 134 x 49 mm  Recommended PSU: 650W  Power Connectors: 1 x 8-pin  Slot: 2.5 Slot  PN: 90YV0HL0-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RX6650XT-O8G<br> Radeon RX 6650 XT<br> PCI Express 4.0<br> OpenGL 4.6<br> Video Memory: 8GB GDDR6<br> Engine Clock: OC mode : up to 2689 MHz (Boost Clock)/up to 2467 MHz (Game Clock)<br> Gaming mode : up to 2669 MHz (Boost Clock)/up to 2447 MHz (Game Clock)<br> Stream Processors: 2048<br> Memory Speed: 17.5 Gbps<br> Memory Interface: 128-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: Yes<br> Dimensions: 243 x 134 x 49 mm<br> Recommended PSU: 650W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.5 Slot<br> PN: 90YV0HL0-M0NA00 </div>,17376_0-1000x1000.jpg,ASUS-DUAL-RX6650XT-O8G,1050,SE_17376,SE_17376,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS TUF GTX1660S-O6G,,SE_17197,20579.0,0,1,,0,0,1,0,,,ASUS TUF GTX1660S-O6G  Graphic Engine: GTX 1660 SUPER  PCI Express 3.0  OpenGL4.6  Video Memory: 6GB GDDR6  Engine Clock: OC Mode 1830 MHz (Boost Clock)  Gaming Mode (Default) GPU Boost Clock : 1800 MHz   GPU Base Clock : 1530 MHz  CUDA Core: 1408  Memory Speed: 14002 MHz  Digital Max Resolution 7680 x 4320: Interface: Yes x 1 (Native HDMI 2.0b)  Yes x 1 (Native DVI-D)  HDCP Support Yes (2.2)  NVlink/ Crossfire Support: No  Dimensions: 17.4 x 12.1 x 3.9 Centimeter  Recommended PSU: 450W  Power Connectors: 1 x 8-pin  Slot: 2.3 Slot  90YV0DT2-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS TUF GTX1660S-O6G<br> Graphic Engine: GTX 1660 SUPER<br> PCI Express 3.0<br> OpenGL4.6<br> Video Memory: 6GB GDDR6<br> Engine Clock: OC Mode - 1830 MHz (Boost Clock)<br> Gaming Mode (Default) - GPU Boost Clock : 1800 MHz <br> GPU Base Clock : 1530 MHz<br> CUDA Core: 1408<br> Memory Speed: 14002 MHz<br> Digital Max Resolution 7680 x 4320: Interface: Yes x 1 (Native HDMI 2.0b)<br> Yes x 1 (Native DVI-D)<br> HDCP Support Yes (2.2)<br> NVlink/ Crossfire Support: No<br> Dimensions: 17.4 x 12.1 x 3.9 Centimeter<br> Recommended PSU: 450W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.3 Slot<br> 90YV0DT2-M0NA00 </div>,17197_0-1000x1000.jpg,ASUS-TUF-GTX1660S-O6G,1050,SE_17197,SE_17197,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS ROG-STRIX-RX6650XT-O8G-V2-GAMING OC Edition 8GB GDDR6,,SE_17414,21559.0,0,1,,100,0,1,0,,,ASUS ROG-STRIX-RX6650XT-O8G-V2-GAMING OC Edition 8GB GDDR6  OC mode: Up to 2694 MHz (Boost Clock)/up to 2543 MHz (Game Clock)  Axial-tech fan design features a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure  Dual ball fan bearings can last up to twice as long as sleeve bearing designs  Super Alloy Power II includes premium alloy chokes  solid polymer capacitors  and an array of high-current power stages  Dual BIOS switch lets you toggle between Quiet and Performance BIOS profiles sans software  Auto-Extreme Technology uses automation to enhance reliability  A vented backplate prevents hot air from recirculating through the cooling array  90YV0HS3-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS ROG-STRIX-RX6650XT-O8G-V2-GAMING OC Edition 8GB GDDR6<br> OC mode: Up to 2694 MHz (Boost Clock)/up to 2543 MHz (Game Clock)<br> Axial-tech fan design features a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure<br> Dual ball fan bearings can last up to twice as long as sleeve bearing designs<br> Super Alloy Power II includes premium alloy chokes<br> solid polymer capacitors<br> and an array of high-current power stages<br> Dual BIOS switch lets you toggle between Quiet and Performance BIOS profiles sans software<br> Auto-Extreme Technology uses automation to enhance reliability<br> A vented backplate prevents hot air from recirculating through the cooling array<br> 90YV0HS3-M0NA00 </div>,17414_0-1000x1000.jpg,ASUS-ROG-STRIX-RX6650XT-O8G-V2-GAMING-OC-Edition-8GB-GDDR6,1050,SE_17414,SE_17414,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS PH-RTX3060-12G-V2,,SE_17228,22339.0,0,1,,117,0,1,0,,,ASUS PH-RTX3060-12G-V2  NVIDIA GeForce RTX 3060  PCI Express 4.0  OpenGL4.6  12GB GDDR6  Engine Clock OC Mode 1807 MHz (Boost Clock)  Gaming Mode 1777 MHz (Boost Clock)  CUDA Core: 3584  Memory Speed: 15 Gbps  Memory Interface: 192-bit  Digital Max Resolution: 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 17.7 x 12.8 x 5.1 Centimeter  Recommended PSU: 650W  Power Connectors: 1 x 8-pin  Slot: 2.7 Slot  90YV0GB4-M0NA10,,<div class="tab-content" id="tab-description" itemprop="description">ASUS PH-RTX3060-12G-V2<br> NVIDIA GeForce RTX 3060<br> PCI Express 4.0<br> OpenGL4.6<br> 12GB GDDR6<br> Engine Clock OC Mode - 1807 MHz (Boost Clock)<br> Gaming Mode - 1777 MHz (Boost Clock)<br> CUDA Core: 3584<br> Memory Speed: 15 Gbps<br> Memory Interface: 192-bit<br> Digital Max Resolution: 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 17.7 x 12.8 x 5.1 Centimeter<br> Recommended PSU: 650W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.7 Slot<br> 90YV0GB4-M0NA10 </div>,17228_0-1000x1000.jpg,ASUS-PH-RTX3060-12G-V2,1050,SE_17228,SE_17228,8,11,Graficki
Компјутерски компоненти/Графички карти,XXX,PowerColor RX6600 Powercolor Fighter 8GB 128bit,,SE_17304,22539.0,0,1,,5,0,1,0,,,PowerColor RX6600 Powercolor Fighter 8GB 128bit  Bulk  PC-VC-FIGHTER-6600-8GB1,,<div class="tab-content" id="tab-description" itemprop="description">PowerColor RX6600 Powercolor Fighter 8GB 128bit<br> Bulk<br> PC-VC-FIGHTER-6600-8GB1 </div>,17304_0-1000x1000.jpg,PowerColor-RX6600-Powercolor-Fighter-8GB-128bit, 720,SE_17304,SE_17304,70,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-GTX1660S-O6G-EVO,,SE_17087,23519.0,0,1,,2,0,1,0,,,ASUS DUAL-GTX1660S-O6G-EVO  NVIDIA GeForce GTX 1660 Super  Bus Standard: PCI Express 3.0  OpenGL  OpenGL4.6  Video Memory: GDDR6 6GB  Engine Clock: OC Mode GPU Boost Clock : 1860 MHz   GPU Base Clock : 1530 MHz  Memory Interface: 192-bit  Resolution: Digital Max Resolution:7680x4320  Interface: DVI Output : Yes x 1 (Native) (DVI-D)  HDMI Output : Yes x 1 (Native) (HDMI 2.0b)  Display Port : Yes x 1 (Native) (DisplayPort 1.4)  HDCP Support : Yes (2.2)  Maximum Display Support: 3  NVlink/ Crossfire Support: No  Recommended PSU: 450W  Accessories: 1 x CD  1 x Quick Guide  Software: ASUS GPU Tweak II & Driver  Dimensions: 24.2 x 13 x5.3 Centimeter  90YV0DS3-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-GTX1660S-O6G-EVO<br> NVIDIA GeForce GTX 1660 Super<br> Bus Standard: PCI Express 3.0<br> OpenGL<br> OpenGL4.6<br> Video Memory: GDDR6 6GB<br> Engine Clock: OC Mode - GPU Boost Clock : 1860 MHz <br> GPU Base Clock : 1530 MHz<br> Memory Interface: 192-bit<br> Resolution: Digital Max Resolution:7680x4320<br> Interface: DVI Output : Yes x 1 (Native) (DVI-D)<br> HDMI Output : Yes x 1 (Native) (HDMI 2.0b)<br> Display Port : Yes x 1 (Native) (DisplayPort 1.4)<br> HDCP Support : Yes (2.2)<br> Maximum Display Support: 3<br> NVlink/ Crossfire Support: No<br> Recommended PSU: 450W<br> Accessories: 1 x CD<br> 1 x Quick Guide<br> Software: ASUS GPU Tweak II &amp; Driver<br> Dimensions: 24.2 x 13 x5.3 Centimeter<br> 90YV0DS3-M0NA00 </div>,17087_0-1000x1000.jpg,ASUS-DUAL-GTX1660S-O6G-EVO,1050,SE_17087,SE_17087,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RTX3060-O12G-V2,,SE_17244,23519.0,0,1,,116,0,1,0,,,ASUS DUAL-RTX3060-O12G-V2  NVIDIA GeForce RTX 3060  PCI Express 4.0  OpenGL4.6  Video Memory: 12GB GDDR6  Engine Clock: OC Mode 1867 MHz (Boost Clock)  Gaming Mode 1837 MHz (Boost Clock)  CUDA Core: 3584  Memory Speed: 15 Gbps  Memory Interface  192-bit  Digital Max Resolution: 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3). Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 20 x 12.3 x3.8 Centimeter  Recommended PSU: 650W  Power Connectors: 1 x 8-pin  Slot: 2 slot  90YV0GB2-M0NA10,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RTX3060-O12G-V2<br> NVIDIA GeForce RTX 3060<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 12GB GDDR6<br> Engine Clock: OC Mode - 1867 MHz (Boost Clock)<br> Gaming Mode - 1837 MHz (Boost Clock)<br> CUDA Core: 3584<br> Memory Speed: 15 Gbps<br> Memory Interface<br> 192-bit<br> Digital Max Resolution: 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3). Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 20 x 12.3 x3.8 Centimeter<br> Recommended PSU: 650W<br> Power Connectors: 1 x 8-pin<br> Slot: 2 slot<br> 90YV0GB2-M0NA10 </div>,17244_0-1000x1000.jpg,ASUS-DUAL-RTX3060-O12G-V2,1050,SE_17244,SE_17244,8,11,Graficki
Компјутерски компоненти/Графички карти,EVGA,EVGA RTX2060 6GB SC Gaming GDDR6,,SE_17312,24499.0,0,1,,2,0,1,0,,,EVGA RTX2060 6GB SC Gaming GDDR6 HDMI 2*DP DVI 2S GTIN: 4250812432193 / manufacturer item no.: 06G-P4-2062-KR,,<div class="tab-content" id="tab-description" itemprop="description">EVGA RTX2060 6GB SC Gaming GDDR6<br>HDMI<br>2*DP<br>DVI<br>2S GTIN: 4250812432193 / manufacturer item no.: 06G-P4-2062-KR </div>,17312_0-1000x1000.jpg,EVGA-RTX2060-6GB-SC-Gaming-GDDR6,1050,SE_17312,SE_17312,22,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS TUF-RTX3060-12G-V2-GAMING,,SE_17402,24499.0,0,1,,4,0,1,0,,,ASUS TUF-RTX3060-12G-V2-GAMING  NVIDIA GeForce RTX 3060  PCI Express 4.0  OpenGL4.6  Video Memory: 12GB GDDR6  Engine Clock: OC Mode 1807 MHz (Boost Clock)  Gaming Mode 1777 MHz (Boost Clock)  CUDA Core: 3584  Memory Speed: 15 Gbps  Memory Interface: 192-bit  Digital Max Resolution: 7680 x 4320  Interface: Yes x 2 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 30.1 x 14.3 x 5.4 Centimeter  Recommended PSU: 650W  Power Connectors: 1 x 8-pin  Slot: 2.7 Slot  AURA SYNC  ARGB  90YV0GC1-M0NA10,,<div class="tab-content" id="tab-description" itemprop="description">ASUS TUF-RTX3060-12G-V2-GAMING<br> NVIDIA GeForce RTX 3060<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 12GB GDDR6<br> Engine Clock: OC Mode - 1807 MHz (Boost Clock)<br> Gaming Mode - 1777 MHz (Boost Clock)<br> CUDA Core: 3584<br> Memory Speed: 15 Gbps<br> Memory Interface: 192-bit<br> Digital Max Resolution: 7680 x 4320<br> Interface: Yes x 2 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 30.1 x 14.3 x 5.4 Centimeter<br> Recommended PSU: 650W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.7 Slot<br> AURA SYNC<br> ARGB<br> 90YV0GC1-M0NA10 </div>,17402_0-1000x1000.jpg,ASUS-TUF-RTX3060-12G-V2-GAMING,1050,SE_17402,SE_17402,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RTX2060-O6G-EVO,,SE_17096,24989.0,0,1,,4,0,1,0,,,ASUS DUAL-RTX2060-O6G-EVO  Graphics Engine: NVIDIA GeForce RTX 2060  Bus Standard: PCI Express 3.0  OpenGL4.5  OC Mode GPU Boost Clock : 1785 MHz   GPU Base Clock : 1395 MHz  Gaming Mode (Default) GPU Boost Clock : 1755 MHz   GPU Base Clock : 1365 MHz  CUDA Core: 1920  Memory Clock: 14000 MHz  Memory Interface: 192-bit  Digital Max Resolution: 7680x4320  Interface: DVI Output : Yes x 1 (Native) (DVI-D)  HDMI x 2  Display Port x 1  USB Type-C Support: Yes x1  HDCP Support  Size: 24.2 x 13 x 5.3 Centimeter  90YV0CH2-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RTX2060-O6G-EVO<br> Graphics Engine: NVIDIA GeForce RTX 2060<br> Bus Standard: PCI Express 3.0<br> OpenGL4.5<br> OC Mode - GPU Boost Clock : 1785 MHz <br> GPU Base Clock : 1395 MHz<br> Gaming Mode (Default) - GPU Boost Clock : 1755 MHz <br> GPU Base Clock : 1365 MHz<br> CUDA Core: 1920<br> Memory Clock: 14000 MHz<br> Memory Interface: 192-bit<br> Digital Max Resolution: 7680x4320<br> Interface: DVI Output : Yes x 1 (Native) (DVI-D)<br> HDMI x 2<br> Display Port x 1<br> USB Type-C Support: Yes x1<br> HDCP Support<br> Size: 24.2 x 13 x 5.3 Centimeter<br> 90YV0CH2-M0NA00 </div>,17096_0-1000x1000.jpg,ASUS-DUAL-RTX2060-O6G-EVO,1050,SE_17096,SE_17096,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RTX3060-12G-V2,,SE_17373,25279.0,0,1,,2,0,1,0,,,ASUS DUAL-RTX3060-12G-V2  Graphic Engine: NVIDIA GeForce RTX 3060  Bus Standard: PCI Express 4.0  OpenGL4.6  Video Memory: 12GB GDDR6  Engine Clock: OC Mode 1807 MHz (Boost Clock)  Gaming Mode 1777 MHz (Boost Clock)  CUDA Core: 3584  Memory Speed: 15 Gbps  Memory Interface: 192-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP: Support Yes (2.3)  Maximum Display Support: 4  Dimensions: 20 x 12.3 x3.8 Centimeter  Recommended PSU: 650W  Power Connectors: 1 x 8-pin  Slot: 2 Slot  90YV0GB3-M0NA10,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RTX3060-12G-V2<br> Graphic Engine: NVIDIA GeForce RTX 3060<br> Bus Standard: PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 12GB GDDR6<br> Engine Clock: OC Mode - 1807 MHz (Boost Clock)<br> Gaming Mode - 1777 MHz (Boost Clock)<br> CUDA Core: 3584<br> Memory Speed: 15 Gbps<br> Memory Interface: 192-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP: Support Yes (2.3)<br> Maximum Display Support: 4<br> Dimensions: 20 x 12.3 x3.8 Centimeter<br> Recommended PSU: 650W<br> Power Connectors: 1 x 8-pin<br> Slot: 2 Slot<br> 90YV0GB3-M0NA10 </div>,17373_0-1000x1000.jpg,ASUS-DUAL-RTX3060-12G-V2,1050,SE_17373,SE_17373,8,11,Graficki
Компјутерски компоненти/Графички карти,AFOX,AFOX RX580 8GB GDDR5 256BIT,,SE_17319,26459.0,0,1,,3,0,1,0,,,AFOX RX580 8GB GDDR5 256BIT  HDMI  3xDP  ATX  DUAL FAN  BULK PACK  AFRX580-8192D5H7-V2,,<div class="tab-content" id="tab-description" itemprop="description">AFOX RX580 8GB GDDR5 256BIT<br> HDMI<br> 3xDP<br> ATX<br> DUAL FAN<br> BULK PACK<br> AFRX580-8192D5H7-V2 </div>,17319_0-1000x1000.jpg,AFOX-RX580-8GB-GDDR5-256BIT, 90,SE_17319,SE_17319,3,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RTX3060TI-O8GD6X,,SE_17400,28419.0,0,1,,122,0,1,0,,,ASUS DUAL-RTX3060TI-O8GD6X  NVIDIA GeForce RTX 3060 TI  PCI Express 4.0  OpenGL4.6  Video Memory: 8GB GDDR6X  Engine Clock: OC mode : 1710 MHz (Boost Clock)  Default mode : 1680 MHz (Boost Clock)  CUDA Core: 4864  Memory Speed: 19 Gbps  Memory Interface: 256-bit  Digital Max Resolution: 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 230 x 120 x 42 mm  Recommended PSU: 750W  Power Connectors: 2 x 8-pin  Slot  2 Slot  90YV0IP0-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RTX3060TI-O8GD6X<br> NVIDIA GeForce RTX 3060 TI<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 8GB GDDR6X<br> Engine Clock: OC mode : 1710 MHz (Boost Clock)<br> Default mode : 1680 MHz (Boost Clock)<br> CUDA Core: 4864<br> Memory Speed: 19 Gbps<br> Memory Interface: 256-bit<br> Digital Max Resolution: 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 230 x 120 x 42 mm<br> Recommended PSU: 750W<br> Power Connectors: 2 x 8-pin<br> Slot<br> 2 Slot<br> 90YV0IP0-M0NA00 </div>,17400_0-1000x1000.jpg,ASUS-DUAL-RTX3060TI-O8GD6X,1050,SE_17400,SE_17400,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RX6700XT-12G,,SE_17374,28419.0,0,1,,116,0,1,0,,,ASUS DUAL-RX6700XT-12G  PCI Express 4.0  OpenGL4.6  Video Memory: 12GB GDDR6  Engine Clock: OC mode : Up to 2581 MHz (Boost Clock)/Up to 2444 MHz (Game Clock)  Gaming mode : Up to 2581 MHz (Boost Clock)/Up to 2424 MHz (Game Clock)  Stream Processors: 2560  Memory Speed: 16 Gbps  Memory Interface: 192-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: Yes  Dimensions: 295 x 139 x 55 mm  Recommended PSU: 650W  Power Connectors: 1 x 6-pin  1 x 8-pin  Slot: 2.7 Slot  90YV0G82-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RX6700XT-12G<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 12GB GDDR6<br> Engine Clock: OC mode : Up to 2581 MHz (Boost Clock)/Up to 2444 MHz (Game Clock)<br> Gaming mode : Up to 2581 MHz (Boost Clock)/Up to 2424 MHz (Game Clock)<br> Stream Processors: 2560<br> Memory Speed: 16 Gbps<br> Memory Interface: 192-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: Yes<br> Dimensions: 295 x 139 x 55 mm<br> Recommended PSU: 650W<br> Power Connectors: 1 x 6-pin<br> 1 x 8-pin<br> Slot: 2.7 Slot<br> 90YV0G82-M0NA00 </div>,17374_0-1000x1000.jpg,ASUS-DUAL-RX6700XT-12G,1050,SE_17374,SE_17374,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS TUF-RTX3060-O12G-V2-GAMING,,SE_17236,28419.0,0,1,,107,0,1,0,,,ASUS TUF-RTX3060-O12G-V2-GAMING  NVIDIA GeForce RTX 3060  PCI Express 4.0  OpenGL 4.6  Video Memory: 12GB GDDR6  Engine Clock: OC Mode 1882 MHz (Boost Clock)  Gaming Mode 1852 MHz (Boost Clock)  CUDA Core: 3584  Memory Speed: 15 Gbps  Memory Interface: 192-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 2 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 30.1 x 14.3 x 5.4 Centimeter  Recommended PSU: 750W  Power Connectors: 1 x 8-pin  Slot: 2.7 Slot  90YV0GC0-M0NA10,,<div class="tab-content" id="tab-description" itemprop="description">ASUS TUF-RTX3060-O12G-V2-GAMING<br> NVIDIA GeForce RTX 3060<br> PCI Express 4.0<br> OpenGL 4.6<br> Video Memory: 12GB GDDR6<br> Engine Clock: OC Mode - 1882 MHz (Boost Clock)<br> Gaming Mode - 1852 MHz (Boost Clock)<br> CUDA Core: 3584<br> Memory Speed: 15 Gbps<br> Memory Interface: 192-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 2 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 30.1 x 14.3 x 5.4 Centimeter<br> Recommended PSU: 750W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.7 Slot<br> 90YV0GC0-M0NA10 </div>,17236_0-1000x1000.jpg,ASUS-TUF-RTX3060-O12G-V2-GAMING,1050,SE_17236,SE_17236,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RTX3060TI-O8G-MINI-V2,,SE_17372,29399.0,0,1,,3,0,1,0,,,ASUS DUAL-RTX3060TI-O8G-MINI-V2  NVIDIA GeForce RTX 3060 TI  PCI Express 4.0  OpenGL 4.6  Video Memory: 8GB GDDR6  Engine Clock: OC Mode 1710 MHz (Boost Clock)  Gaming Mode 1680 MHz (Boost Clock)  CUDA Core: 4864  Memory Speed: 14 Gbps  Memory Interface: 256-bit  Digital Max Resolution: 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 20 x 12.3 x 3.8 Centimeter  Recommended PSU: 750W  Power Connectors: 1 x 8-pin  Slot: 2 Slot  90YV0FT2-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RTX3060TI-O8G-MINI-V2<br> NVIDIA GeForce RTX 3060 TI<br> PCI Express 4.0<br> OpenGL 4.6<br> Video Memory: 8GB GDDR6<br> Engine Clock: OC Mode - 1710 MHz (Boost Clock)<br> Gaming Mode - 1680 MHz (Boost Clock)<br> CUDA Core: 4864<br> Memory Speed: 14 Gbps<br> Memory Interface: 256-bit<br> Digital Max Resolution: 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 20 x 12.3 x 3.8 Centimeter<br> Recommended PSU: 750W<br> Power Connectors: 1 x 8-pin<br> Slot: 2 Slot<br> 90YV0FT2-M0NA00 </div>,17372_0-1000x1000.jpg,ASUS-DUAL-RTX3060TI-O8G-MINI-V2,1050,SE_17372,SE_17372,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RX6750XT-O12G,,SE_17375,29399.0,0,1,,111,0,1,0,,,ASUS DUAL-RX6750XT-O12G  Radeon RX 6750 XT  PCI Express 4.0  OpenGL4.6  Video Memory: 12GB GDDR6  Engine Clock: OC mode : up to 2638 MHz (Boost Clock)/2532 MHz (Game Clock)  Gaming mode : up to 2618 MHz (Boost Clock)/2512 MHz (Game Clock)  Stream Processors: 2560  Memory Speed: 18 Gbps  Memory Interface: 192-bit  Resolution: Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  NVlink/ Crossfire Support: Yes  Dimensions: 295 x 139 x 55mm  Recommended PSU: 750W  Power Connectors: 2 x 8-pin  Slot: 2.7 Slot  AURA SYNC: RGB  PN: 90YV0HK0-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RX6750XT-O12G<br> Radeon RX 6750 XT<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 12GB GDDR6<br> Engine Clock: OC mode : up to 2638 MHz (Boost Clock)/2532 MHz (Game Clock)<br> Gaming mode : up to 2618 MHz (Boost Clock)/2512 MHz (Game Clock)<br> Stream Processors: 2560<br> Memory Speed: 18 Gbps<br> Memory Interface: 192-bit<br> Resolution: Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: Yes<br> Dimensions: 295 x 139 x 55mm<br> Recommended PSU: 750W<br> Power Connectors: 2 x 8-pin<br> Slot: 2.7 Slot<br> AURA SYNC: RGB<br> PN: 90YV0HK0-M0NA00 </div>,17375_0-1000x1000.jpg,ASUS-DUAL-RX6750XT-O12G,1050,SE_17375,SE_17375,8,11,Graficki
